Contrat_ID,No_voie,B_T_Q,Type_de_voie,Voie,Code_dep_code_commune,Code_postal,Surface,Type_local,Occupation,Type_contrat,Formule,Valeur_declaree_biens,Prix_cotisation_mensuel
109536,36,,RUE,DU HUIT MAI,83019,42110,39,Appartement,Proprietaire,Residence secondaire,Classique,0-25000,17
109538,4,,RUE,DU HUIT MAI,83019,42170,95,Appartement,Proprietaire,Residence principale,Integral,0-25000,15
109583,33,,RUE,DU HUIT MAI,83016,42510,30,Appartement,Proprietaire,Residence principale,Integral,0-25000,11
109593,33,,RUE,DU HUIT MAI,83009,42510,35,Appartement,Proprietaire,Residence principale,Integral,0-25000,11
109622,33,,RUE,DU HUIT MAI,83009,42510,30,Appartement,Proprietaire,Residence secondaire,Integral,0-25000,11
113078,36,,AV,DU HUIT MAI,76351,64300,48,Appartement,Locataire,Residence principale,Classique,0-25000,9
115707,9012,,RUE,DU HUIT MAI,75115,76490,39,Appartement,Locataire,Residence principale,Integral,0-25000,10
119790,11,,AV,DU HUIT MAI,69266,83400,36,Appartement,Proprietaire,Residence principale,Integral,0-25000,12
119841,75,,AV,DU HUIT MAI,69266,83230,89,Appartement,Proprietaire,Residence principale,Integral,25000-50000,25
102407,113,,AV,DU HUIT MAI 1945,94079,7300,71,Appartement,Locataire,Residence principale,Integral,0-25000,15
102409,113,,AV,DU HUIT MAI 1945,94079,7300,70,Appartement,Proprietaire,Mise en location,Integral,0-25000,15
102418,113,,AV,DU HUIT MAI 1945,94078,7300,18,Appartement,Proprietaire,Residence principale,Classique,0-25000,13
102419,113,,AV,DU HUIT MAI 1945,94078,7300,68,Appartement,Proprietaire,Residence secondaire,Integral,0-25000,15
102420,113,,AV,DU HUIT MAI 1945,94078,7300,21,Appartement,Locataire,Residence principale,Classique,0-25000,15
102423,113,,AV,DU HUIT MAI 1945,94078,7300,18,Appartement,Proprietaire,Residence principale,Classique,0-25000,15
102431,113,,AV,DU HUIT MAI 1945,94078,7300,48,Appartement,Proprietaire,Residence principale,Integral,0-25000,13
106873,9,,RUE,DU HUIT MAI 1945,91691,33150,93,Appartement,Proprietaire,Residence principale,Integral,0-25000,15
106953,13,,RUE,DU HUIT MAI 1945,91661,33150,88,Appartement,Proprietaire,Residence principale,Integral,0-25000,15
108603,364,,RUE,DU HUIT MAI 1945,84007,38220,40,Appartement,Locataire,Residence principale,Integral,0-25000,10
108609,281,,RUE,DU HUIT MAI 1945,84007,38220,68,Appartement,Locataire,Residence principale,Classique,0-25000,13
108893,160,,RUE,DU HUIT MAI 1945,83130,38140,68,Appartement,Locataire,Residence principale,Classique,0-25000,9
109600,66,,RUE,DU HUIT MAI 1945,83009,42153,80,Maison,Locataire,Residence principale,Integral,0-25000,12
114277,75,,RUE,DU HUIT MAI 1945,75118,69100,60,Appartement,Proprietaire,Mise en location,Classique,0-25000,13
114305,75,,RUE,DU HUIT MAI 1945,75118,69100,60,Appartement,Locataire,Residence principale,Classique,0-25000,12
114485,42,B,AV,DU HUIT MAI 1945,75117,69160,52,Appartement,Locataire,Residence principale,Integral,0-25000,18
114545,51,B,AV,DU HUIT MAI 1945,75117,69160,175,Maison,Proprietaire,Mise en location,Integral,25000-50000,49
114585,54,,AV,DU HUIT MAI 1945,75117,69160,96,Appartement,Proprietaire,Residence principale,Integral,25000-50000,26
114595,2,,RUE,DU HUIT MAI 1945,75117,69510,38,Appartement,Proprietaire,Residence principale,Classique,0-25000,11
116529,3,B,RUE,DU HUIT MAI 1945,75111,77410,42,Appartement,Proprietaire,Residence principale,Integral,0-25000,14
116722,3,B,RUE,DU HUIT MAI 1945,75111,77410,43,Appartement,Locataire,Residence principale,Classique,0-25000,15
119290,64,,AV,DU HUIT MAI 1945,69385,83130,80,Appartement,Proprietaire,Residence principale,Classique,0-25000,16
123394,7,,RUE,DU HUIT MAI 1945,44215,92340,109,Appartement,Proprietaire,Residence principale,Classique,25000-50000,35
124231,210,,AV,DU HUIT MAI 1945,42323,93150,59,Appartement,Proprietaire,Residence principale,Integral,0-25000,12
124279,66,,AV,DU HUIT MAI 1945,42218,93150,33,Appartement,Locataire,Residence principale,Integral,0-25000,11
125732,6,,RUE,DU HUIT MAI 1945,35288,94110,30,Appartement,Locataire,Residence principale,Integral,0-25000,16
125928,2,,RUE,DU HUIT MAI 1945,35206,94350,66,Appartement,Locataire,Residence principale,Classique,0-25000,18
125930,2,,RUE,DU HUIT MAI 1945,35206,94350,26,Appartement,Proprietaire,Residence secondaire,Classique,0-25000,13
126599,29,,AV,DU HUIT MAI 1945,33529,94500,75,Appartement,Proprietaire,Mise en location,Classique,0-25000,18
120654,2,,RUE,DU HUREPOIX,64430,91090,64,Appartement,Proprietaire,Mise en location,Integral,0-25000,16
110830,4,T,RTE,DU HUTREAU,78418,49130,38,Appartement,Locataire,Residence principale,Integral,0-25000,9
107675,1,,RUE,DU JADE,91223,34300,31,Appartement,Proprietaire,Mise en location,Classique,0-25000,9
115266,745,,RTE,DU JAILLET,75116,74120,38,Appartement,Locataire,Residence principale,Integral,0-25000,21
105915,32,,RUE,DU JAPON,92044,31400,53,Appartement,Proprietaire,Residence principale,Integral,0-25000,15
106573,90,,RUE,DU JARD,92012,33700,102,Maison,Proprietaire,Mise en location,Integral,25000-50000,23
101620,15,,ALL,DU JARDIN,95219,6500,84,Maison,Locataire,Residence principale,Classique,25000-50000,23
114937,367,,RUE,DU JARDIN ALPIN,75116,73120,15,Appartement,Proprietaire,Residence secondaire,Integral,0-25000,14
104805,1,,RUE,DU JARDIN BOTANIQUE,93045,27000,43,Appartement,Locataire,Residence principale,Classique,0-25000,9
104815,1,,RUE,DU JARDIN BOTANIQUE,93032,27000,58,Appartement,Locataire,Residence principale,Classique,0-25000,12
112010,1,,RUE,DU JARDIN DE L ARC,77327,59110,67,Appartement,Proprietaire,Residence principale,Integral,0-25000,12
106302,1,,RUE,DU JARDIN DES HORTENSIAS,92024,33130,68,Appartement,Proprietaire,Residence secondaire,Integral,0-25000,19
106305,17,,RUE,DU JARDIN DES HORTENSIAS,92024,33130,38,Appartement,Proprietaire,Residence principale,Classique,0-25000,13
106513,1,,RUE,DU JARDIN DES HORTENSIAS,92019,33130,78,Appartement,Proprietaire,Residence principale,Integral,25000-50000,25
106255,286,,RUE,DU JARDIN PUBLIC,92025,33300,182,Appartement,Proprietaire,Residence principale,Classique,25000-50000,42
127060,12,,ALL,DU JEU DE BOULES,33214,95200,66,Appartement,Proprietaire,Residence principale,Classique,0-25000,11
107630,271,,RUE,DU JEU DE MAIL,91223,34400,64,Appartement,Locataire,Residence principale,Integral,0-25000,14
115832,24,,RUE,DU JEU DE PAUME,75114,77550,36,Appartement,Proprietaire,Residence principale,Classique,0-25000,12
117468,1,,RUE,DU JEU DE PAUME,75107,78450,64,Appartement,Proprietaire,Residence principale,Integral,0-25000,18
118510,1,B,RUE,DU JEU DE PAUME,74042,78640,41,Appartement,Proprietaire,Residence secondaire,Integral,0-25000,13
112564,2,,RUE,DU JEU DE TAMIS,77127,60000,8,Appartement,Proprietaire,Mise en location,Classique,0-25000,12
103796,8,,RUE,DU JONCAL,94017,14450,50,Appartement,Proprietaire,Mise en location,Integral,0-25000,9
119294,656,,CHE,DU JONQUET,69385,83200,60,Appartement,Locataire,Residence principale,Integral,0-25000,11
101497,1,B,RUE,DU JONQUIER,95277,6500,25,Appartement,Locataire,Residence principale,Integral,0-25000,12
117001,4,D,ALL,DU JOSAS,75109,78350,72,Appartement,Proprietaire,Residence principale,Classique,0-25000,17
117272,7,E,ALL,DU JOSAS,75108,78350,72,Appartement,Locataire,Residence principale,Classique,0-25000,18
115011,1,,CHE,DU JOULY,75116,74940,20,Appartement,Locataire,Residence principale,Classique,0-25000,11
128342,3,,RUE,DU JOUR,30334,75001,19,Appartement,Locataire,Residence principale,Integral,0-25000,17
128410,15,,RUE,DU JOUR,30189,75001,25,Appartement,Proprietaire,Residence principale,Integral,25000-50000,24
132132,3,,RUE,DU JOURDAIN,6073,75020,65,Appartement,Proprietaire,Residence principale,Integral,25000-50000,37
100623,2,,RUE,DU JURA,2A276,1630,84,Appartement,Proprietaire,Residence principale,Classique,0-25000,20
100745,16,,AV,DU JURA,2A004,1210,2,Appartement,Proprietaire,Residence principale,Classique,0-25000,12
100763,96,,RUE,DU JURA,2A004,1220,90,Appartement,Proprietaire,Residence principale,Classique,25000-50000,29
130082,8,,RUE,DU JURA,13213,75013,36,Appartement,Locataire,Residence principale,Classique,25000-50000,24
118315,1,,SQ,DU JURANCON,74298,78310,28,Appartement,Proprietaire,Residence principale,Classique,0-25000,12
118316,1,,SQ,DU JURANCON,74298,78310,27,Appartement,Locataire,Residence principale,Classique,0-25000,11
118323,3,,SQ,DU JURANCON,74290,78310,67,Appartement,Proprietaire,Mise en location,Integral,0-25000,15
118479,1,,SQ,DU JURANCON,74099,78310,65,Appartement,Proprietaire,Residence principale,Classique,0-25000,15
111606,18,,RUE,DU KLOPP,77514,54650,86,Maison,Proprietaire,Residence principale,Classique,0-25000,13
107302,7,,RUE,DU LABECH,91432,34280,51,Maison,Proprietaire,Residence principale,Classique,0-25000,19
100909,7102,,RTE,DU LAC,972229,4160,62,Appartement,Proprietaire,Residence principale,Integral,0-25000,10
100925,9491,,CHE,DU LAC,972227,4160,44,Appartement,Proprietaire,Residence secondaire,Classique,0-25000,10
101856,118,,CHE,DU LAC,95127,6370,96,Maison,Proprietaire,Residence principale,Classique,25000-50000,25
106115,9024,,RES,DU LAC,92026,33680,74,Maison,Locataire,Residence principale,Integral,25000-50000,21
113972,39,,RUE,DU LAC,75118,69003,87,Appartement,Proprietaire,Residence secondaire,Integral,25000-50000,28
114033,27,,RUE,DU LAC,75118,69003,85,Appartement,Proprietaire,Mise en location,Integral,25000-50000,27
115114,190,,CHE,DU LAC,75116,74230,22,Appartement,Proprietaire,Residence principale,Integral,0-25000,10
118024,30,,AV,DU LAC,75103,78121,191,Maison,Proprietaire,Mise en location,Classique,25000-50000,37
118966,32,,AV,DU LAC,69389,83140,28,Appartement,Proprietaire,Residence principale,Integral,0-25000,12
119108,24,,AV,DU LAC,69387,83140,33,Appartement,Proprietaire,Residence principale,Integral,0-25000,14
126334,10,,RUE,DU LAC,34172,94160,52,Appartement,Proprietaire,Residence principale,Classique,25000-50000,32
126500,7,,RUE,DU LAC,34003,94160,58,Appartement,Proprietaire,Residence principale,Classique,25000-50000,36
126687,11,,RUE,DU LAC,33522,94160,47,Appartement,Proprietaire,Mise en location,Classique,25000-50000,30
127108,6,,ALL,DU LAC,33200,95330,87,Maison,Proprietaire,Residence principale,Integral,0-25000,20
112989,6,,DOM,DU LAC ALL FLAMANTS ROSES,76540,62155,28,Appartement,Proprietaire,Residence principale,Integral,0-25000,10
109102,205,,RUE,DU LAC EN BERNON,83112,40460,50,Appartement,Locataire,Residence principale,Classique,0-25000,14
113066,60,,RUE,DU LACAOU,76447,64140,63,Appartement,Proprietaire,Residence principale,Classique,0-25000,11
113144,60,,RUE,DU LACAOU,76351,64140,54,Appartement,Proprietaire,Residence principale,Integral,0-25000,11
110996,53,,RUE,DU LAIT DE BEURRE,78361,49300,72,Appartement,Proprietaire,Residence principale,Classique,0-25000,11
126716,21,,RUE,DU LAITIER,33498,95180,113,Maison,Proprietaire,Residence principale,Integral,0-25000,20
126847,100,,RUE,DU LAITIER,33312,95180,76,Maison,Locataire,Residence principale,Classique,0-25000,18
126958,33,,RUE,DU LAITIER,33273,95180,104,Maison,Proprietaire,Residence principale,Integral,0-25000,19
112815,2,,RUE,DU LAMBURE,77053,60440,59,Appartement,Proprietaire,Residence principale,Integral,0-25000,12
103558,62,,CHE,DU LANCIER,94028,13008,63,Appartement,Proprietaire,Residence principale,Classique,0-25000,17
121511,4,,RUE,DU LANCIER,59574,91240,133,Maison,Locataire,Residence principale,Integral,0-25000,20
110145,11,,RUE,DU LANDREAU,78646,44700,109,Maison,Proprietaire,Residence secondaire,Classique,25000-50000,22
123916,68,,RUE,DU LANDY,44109,93210,62,Appartement,Proprietaire,Residence principale,Classique,0-25000,19
124026,69,,RUE,DU LANDY,44055,93210,50,Appartement,Locataire,Residence principale,Integral,0-25000,16
119708,9200,,CHE,DU LANGOUSTIER PORQUEROL,69286,83400,37,Appartement,Proprietaire,Residence principale,Integral,25000-50000,25
121135,1,,RUE,DU LANGUEDOC,60238,91300,53,Appartement,Proprietaire,Residence principale,Classique,0-25000,11
121358,1,,RUE,DU LANGUEDOC,60141,91300,34,Appartement,Proprietaire,Residence principale,Classique,0-25000,9
102788,13,,AV,DU LANGUEDOC  (PLAGE),94067,11100,35,Appartement,Proprietaire,Residence principale,Integral,0-25000,10
102837,13,,AV,DU LANGUEDOC  (PLAGE),94060,11100,27,Appartement,Proprietaire,Residence principale,Classique,0-25000,9
102754,44,,AV,DU LANGUEDOC LA FRANQUI,94067,11370,34,Appartement,Proprietaire,Mise en location,Integral,0-25000,10
130384,26,,RUE,DU LAOS,13207,75015,129,Appartement,Proprietaire,Residence secondaire,Classique,50000-100000,82
130645,17,,RUE,DU LAOS,13201,75015,55,Appartement,Locataire,Residence principale,Classique,25000-50000,40
103568,85,,CHE,DU LAOUVAS,94028,13112,83,Appartement,Proprietaire,Residence secondaire,Integral,25000-50000,23
105998,101,,AV,DU LAURAGAIS,92040,31320,43,Appartement,Locataire,Residence principale,Classique,0-25000,15
106005,58,,AV,DU LAURAGAIS,92040,31320,104,Appartement,Proprietaire,Residence principale,Classique,0-25000,19
100712,15,,CHE,DU LAVOIR,2A130,1150,32,Appartement,Proprietaire,Residence principale,Classique,0-25000,11
103181,2,,RUE,DU LAVOIR,94046,13007,55,Appartement,Locataire,Residence principale,Classique,25000-50000,23
104559,2,,CHE,DU LAVOIR,93049,25870,71,Appartement,Locataire,Residence principale,Integral,0-25000,14
108083,1,B,RUE,DU LAVOIR,88321,35350,56,Appartement,Proprietaire,Residence principale,Classique,0-25000,12
108132,1,B,RUE,DU LAVOIR,88160,35350,37,Appartement,Proprietaire,Mise en location,Integral,0-25000,10
124393,70,,RUE,DU LAVOIR,42207,93370,79,Maison,Proprietaire,Residence principale,Classique,0-25000,18
103784,2,B,RUE,DU LAVOIR COUVERT,94017,13630,92,Appartement,Locataire,Residence principale,Classique,0-25000,18
110077,4,,RUE,DU LEARD,78646,44400,46,Appartement,Proprietaire,Residence secondaire,Classique,0-25000,11
115121,90,,RTE,DU LEMAN,75116,74160,3,Appartement,Locataire,Residence principale,Classique,25000-50000,22
106418,3,,RUE,DU LEVANT,92023,33140,55,Appartement,Proprietaire,Residence principale,Integral,0-25000,14
106605,10,,RUE,DU LEVANT,92012,33140,65,Appartement,Proprietaire,Residence principale,Classique,0-25000,12
106638,5,,RUE,DU LEVANT,92012,33140,65,Appartement,Proprietaire,Residence principale,Classique,0-25000,13
107616,2,,RUE,DU LEVANT,91226,34200,85,Appartement,Locataire,Residence principale,Integral,25000-50000,27
113297,10,,ALL,DU LEVANT,75120,66140,20,Appartement,Proprietaire,Residence principale,Classique,0-25000,9
124539,5,,BD,DU LEVANT,42005,93160,17,Appartement,Proprietaire,Residence principale,Integral,0-25000,9
127973,5220,,TSSE,DU LEVANT,33005,97233,55,Appartement,Proprietaire,Residence secondaire,Integral,0-25000,13
101773,7,,CHE,DU LIDO,95176,6230,93,Appartement,Proprietaire,Residence principale,Integral,25000-50000,50
115408,14,,RUE,DU LIEU DE SANTE,75115,76000,40,Appartement,Proprietaire,Residence principale,Classique,0-25000,10
108247,16,,RUE,DU LIEUT ROZE,86194,37520,54,Appartement,Proprietaire,Residence secondaire,Classique,0-25000,11
125892,63,,RUE,DU LIEUTENANT DAGORNO,35238,94440,20,Appartement,Locataire,Residence principale,Integral,0-25000,11
125367,164,,RUE,DU LIEUTENANT PETIT LEROY,38185,94550,42,Appartement,Locataire,Residence principale,Classique,0-25000,13
115145,8,,RUE,DU LIEUTENANT YVAN GENOT,75116,74240,62,Appartement,Proprietaire,Residence principale,Classique,0-25000,16
111642,44,,RUE,DU LIMOUSIN,77513,54400,86,Appartement,Proprietaire,Residence principale,Integral,0-25000,15
111537,8,,RUE,DU LION D OR,78073,54220,29,Appartement,Proprietaire,Residence principale,Integral,0-25000,9
110256,16,,AV,DU LITTORAL,78640,44380,23,Appartement,Proprietaire,Residence principale,Classique,0-25000,12
120132,5,,AV,DU LITTORAL,69202,85560,64,Appartement,Locataire,Residence principale,Integral,0-25000,13
120133,5,,AV,DU LITTORAL,69202,85560,64,Appartement,Proprietaire,Residence principale,Classique,0-25000,14
111832,40,,AV,DU LIZEAU,77390,56510,31,Appartement,Locataire,Residence principale,Classique,0-25000,15
102632,118,,RUE,DU LOCH,94068,11430,29,Appartement,Proprietaire,Residence principale,Integral,0-25000,10
102674,118,,RUE,DU LOCH,94068,11430,24,Appartement,Locataire,Residence principale,Integral,0-25000,9
102794,98,,RUE,DU LOCH,94067,11430,24,Appartement,Proprietaire,Residence principale,Integral,0-25000,9
102832,118,,RUE,DU LOCH,94065,11430,38,Appartement,Locataire,Residence principale,Classique,0-25000,10
102887,118,,RUE,DU LOCH,94059,11430,24,Appartement,Locataire,Residence principale,Integral,0-25000,9
102893,98,,RUE,DU LOCH,94058,11430,24,Appartement,Proprietaire,Residence principale,Integral,0-25000,9
102311,59,,AV,DU LOGIS DE BONNEAU,94080,6270,35,Appartement,Proprietaire,Residence principale,Classique,0-25000,15
108652,14,,CHE,DU LOGIS NEUF,84007,38340,34,Appartement,Locataire,Residence principale,Classique,0-25000,9
115983,11,,RUE,DU LOING,75113,77380,78,Maison,Proprietaire,Mise en location,Classique,0-25000,17
130168,14,,RUE,DU LOING,13211,75014,32,Appartement,Proprietaire,Residence principale,Classique,25000-50000,21
130235,14,,RUE,DU LOING,13209,75014,51,Appartement,Proprietaire,Residence principale,Integral,25000-50000,35
130251,14,,RUE,DU LOING,13209,75014,34,Appartement,Proprietaire,Residence principale,Integral,25000-50000,23
110500,481,,AV,DU LOIRET,78545,45160,70,Appartement,Locataire,Residence principale,Classique,0-25000,10
110522,520,,AV,DU LOIRET,78545,45160,66,Appartement,Proprietaire,Mise en location,Integral,0-25000,12
110549,405,,AV,DU LOIRET,78517,45160,65,Appartement,Proprietaire,Residence principale,Integral,0-25000,9
110572,520,,AV,DU LOIRET,78517,45160,49,Appartement,Proprietaire,Residence principale,Classique,0-25000,10
110619,481,,AV,DU LOIRET,78498,45160,70,Appartement,Proprietaire,Residence principale,Integral,0-25000,11
110638,332,,AV,DU LOIRET,78498,45160,96,Appartement,Locataire,Residence principale,Integral,0-25000,12
110652,337,,AV,DU LOIRET,78490,45160,57,Appartement,Proprietaire,Residence principale,Classique,0-25000,10
110666,417,,AV,DU LOIRET,78490,45160,63,Appartement,Locataire,Residence principale,Integral,0-25000,11
112889,9,,RUE,DU LONG FILET,76758,60300,25,Appartement,Locataire,Residence principale,Classique,0-25000,10
119607,332,,RUE,DU LOT DU VLG DES FOURCHES,69381,83230,68,Maison,Locataire,Residence principale,Integral,25000-50000,38
